Código;Nombre;Dirección;C.P.;Municipio;Pedanía;Teléfono;Fax;Email;URL Real;URL Corta;Latitud;Longitud;Descripción;Tipo;Subtipo;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;Foto 6;Foto 7;Foto 8;Foto 9;Foto 10;Foto 11;Foto 12;Foto 13;Foto 14;Foto 15;Foto 16;Foto 17;Foto 18;Foto 19;Foto 20
8684;Puerto Deportivo Tomás Maestre;Puertomenor, S.A.  Gran Vía, s/n;30730;La Manga;LA MANGA San Javier;968 140816;968 143600;asopuerto@ncsa.es;www.puertomaestre.com;;-0.7422077;37.7455222;<p>El puerto deportivo Tomas Maestre est&aacute, situado en el extremo Este de la gola del Estacio, ocupando una bah&iacute,a natural de la Ribera del Mar Menor, a resguardo de los vientos dominantes.</p><p>Su construcci&oacute,n fue promovida en los a&ntilde,os 60 por el entonces propietario de La Manga, Tom&aacute,s Maestre Aznar, con el doble fin de dar servicio a los propietarios de embarcaciones de la zona y de crear un importante centro de recreo. El proyecto fue encargado al arquitecto Antoni Bonet i Castellana. Las obras de dragado y adaptaci&oacute,n del entorno se iniciaron en 1973.</p><p>Las instalaciones cuentan con dos diques. El puerto se encuentra en el dique Sur. Junto al puerto se encuentran las zonas residenciales para tripulantes y la zona comercial y de ocio abierta al publico en general.</p><p>En el dique Norte se encuentra la zona de servicios de reparaci&oacute,n y mantenimiento, la estaci&oacute,n de carburante terrestre y mar&iacute,tima, la zona industrial con talleres de reparaci&oacute,n naval y la d&aacute,rsena de elementos de izada.</p>;Ingeniería;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/puertos-deportivos/recurso-1-8684-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/puertos-deportivos/recurso-1-8684-1p_g.jpg;;;;;;;;;;;;;;;;;;
7916;Rambla de la Regidora;;30180;Bullas;;968 652 244;;turismo@bullas.es;;;-1.7597149;38.0611051;<p>Muy cerca del Carrascalejo y del l&iacute,mite con el t&eacute,rmino municipal de Ceheg&iacute,n se encuentra un espacio natural de alto valor ecol&oacute,gico y todav&iacute,a poco conocido, la Rambla o Barranco de la Regidora. Parte de la cuenca del r&iacute,o Qu&iacute,par, es un lugar de incomparable belleza que posee un exuberante bosque de ribera en el que destacan varias especies protegidas como la encina o el quejigo. La rambla se encuentra acondicionada para la pr&aacute,ctica del senderismo o el cicloturismo a trav&eacute,s de la interesante senda interpretativa que la recorre.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-12p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-7p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-10p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-11p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7916-6p_g.jpg;;;;;;;;
8746;Rambla de Tobarrillas;RM 426;30510;Yecla;;;;;;;-1.2015184;38.7251927;<p>La presencia de varios manantiales de agua a lo largo de su recorrido es la raz&oacute,n de la presencia humana en este lugar desde hace miles de a&ntilde,os. En la Rambla y alrededores, se encuentran yacimientos arqueol&oacute,gicos del Paleol&iacute,tico Medio y de &eacute,poca romana. La Pe&ntilde,a de la Graja, top&oacute,nimo muy antiguo de un peque&ntilde,o roquedo (949 m.s.n.m.), es la cota m&aacute,s alta del paraje y el punto m&aacute,s septentrional de toda la Regi&oacute,n de Murcia.</p><p>La parte m&aacute,s destacable de la Rambla de Tobarrillas es su tramo medio, que constituye un criptohumedal donde se encuentra una extensa vegetaci&oacute,n dominada por el olmo (<em>Ulmus minor</em>), algo degradada por efecto de la grafiosis que atac&oacute, &ldquo,la mayor olmeda de la Regi&oacute,n de Murcia&rdquo,, en la d&eacute,cada de los a&ntilde,os 90 del pasado siglo XX. Las peculiares condiciones ambientales del lugar propician la existencia de especies, algunas de ellas raras en el resto de la Regi&oacute,n, como ardillas y numerosas especies de anfibios, mam&iacute,feros y aves.</p><p>La Rambla es un sitio de tr&aacute,nsito de riadas en &eacute,poca de lluvias, un fen&oacute,meno habitual en esta zona de clima mediterr&aacute,neo de interior. Los cauces de corrientes naturales, continuas o discontinuas, son de Dominio P&uacute,blico Hidr&aacute,ulico del Estado. Parte de su trazado est&aacute, incluida en la Zona de Especial Protecci&oacute,n de Aves &ldquo,Estepas de Yecla&rdquo,. Incluye parte del Cordel del Pozuelo o de Andaluc&iacute,a.</p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8746-1p_g.png;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8746-4p_g.png;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8746-3p_g.png;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8746-2p_g.png;;;;;;;;;;;;;;;;
5019;Revolcadores;Revolcadores;;Moratalla;CAÑADA DE LA CRUZ;;;;;;-2.265278;38.063333;El macizo de Revolcadores, también conocido como Sierra Seca es la montaña más alta de la Región de Murcia. Está situado en la pedanía moratallera de Cañada de la Cruz, muy cerca de Los Odres, Inazares y del valle de la Rogativa.Desde la atalaya que proporcionan sus 2015 m de altura se pueden avistar grandes superficies de las provincias de Murcia, Albacete, Jaén y Granada.Revolcadores es un destino habitual del excursionismo de montaña de la región, especialmente en los días de nieve, ya que debido a su altitud, la montaña permanece nevada durante varios meses al año.Durante la excursión hacia el macizo se pueden divisar algunas de las especies animales y vegetales más significativas de toda la zona: cabra montesa, águila real, búho real o sabina albar.;Arquitectura Religiosa;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_232009_246518_1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_232009_736271_0_g.jpg;;;;;;;;;;;;;;;;;;
5038;Rincón del Hornillo;Playa del Hornillo;30880;Águilas;AGUILAS;968 493285;968 446082;turismo@aguilas.es;;;-1.5630002;37.4112066;<p>Hermoso rinc&oacute,n formado por una amplia escalinata de mosaicos situada frente a la playa del Hornillo. Trabajo artesanal elaborado por iniciativa de su creador Juan Mart&iacute,nez &quot,Casuco&quot,.&nbsp,</p><p>Trabajo puramente artesanal elaborado por iniciativa de su creador Juan Mart&iacute,nez Casuco, Maestro Industrial, delineante y muy buen dibujante. Todos los dibujos son originales. Comenz&oacute, hacia el a&ntilde,o 1980 coincidiendo con su jubilaci&oacute,n, desde entonces y por sus propios medios, &eacute,l ha sido tanto dise&ntilde,ador como el artesano, ha ido dando forma con su obra artesanal tanto de mosaicos como de forja a este bello rinc&oacute,n del Mediterr&aacute,neo. Todo el trabajo lo realiz&oacute, directamente sobre el cemento. Estilo Mediterr&aacute,neo.</p><p>&nbsp,</p><p>Quinientos metros de azulejos y varios millones de trozos, han hecho posible este hermoso rinc&oacute,n por una amplia escalianta de mosaicos situada frente a la playa del Hornillo.&nbsp,<br />Destacan entre toros detalles, los escudos de &Aacute,guilas y Lorca, siluetas del Castillo, Molino, Pava de la Balsa, etc. Por otra parte, hay que resaltar los trabajos en forja de la reja principal y la veleta con el perfil del propio artesano.&nbsp,</p><p>&nbsp,</p>;Arquitectura Religiosa;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5038-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5038-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5038-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5038-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5038-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5038-3p_g.jpg;;;;;;;;;;;;;;
5021;Río Chícamo;El Partidor, La Umbría, Macisvenda.;30648;Abanilla;MACISVENDA;;;;www.abanilla.es;;-1.001155;38.260947;<p>El cauce del R&iacute,o Ch&iacute,camo est&aacute, catalogado como Lugar de Importancia Comunitaria (LIC). Se trata de un tramo fluvial de caudal permanente con sistemas de ramblas y humedales asociados. Entre su flora se pueden apreciar palmeras, los baladres, los juncos y los ca&ntilde,averales y el protegido taray. De la fauna asociada al entorno destaca el fartet (Aphanius Iberus) y el invertebrado Coenagrion mercurial. Adem&aacute,s se puede encontrar la cig&uuml,e&ntilde,ela (Himantopus himantopus) y peque&ntilde,os moluscos con caparaz&oacute,n en forma de caracola, siendo alguno de ellos end&eacute,micos de este lugar.</p><p><strong>C&Oacute,MO LLEGAR</strong> Para la visita al nacimiento ser&aacute, necesario tomar la carretera comarcal A-9, debiendo pasar por las pedan&iacute,as de El Partidor, El Toll&eacute, y La Umbria. Dejando atr&aacute,s el cruce de Macisvenda (direcci&oacute,n a El Cant&oacute,n) nos dirigiremos hacia el caser&iacute,o del Ch&iacute,camo, donde se har&aacute, la &uacute,ltima parada. Una vez all&iacute, dejaremos el medio de transporte utilizado y descenderemos por un camino de tierra que conduce hasta al nacimiento. ** Accediendo por La Umbria tambi&eacute,n se puede ver uno de los tramos m&aacute,s bonitos, el ca&ntilde,&oacute,n de El Cajer.</p>;Arquitectura Religiosa;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5021-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5021-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5021-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5021-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5021-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5021-3p_g.jpg;;;;;;;;;;;;;;
5121;Roda: Hacienda, Ermita y Campo de Golf;RODA;;San Javier;RODA;;;;;;-0.8597688;37.7704627;<p>Roda es una antigua pedan&iacute,a del Municipio de San Javier. Destaca la Hacienda de Roda, antigua casa de labranza, construida entre 1610 y 1620, sobre una edificaci&oacute,n anterior del s. XV. Tiene una portada del S. XVIII, que comunica con un gran patio, la casa, una torre y amplios jardines mediterr&aacute,neos. Desde la primera planta de la Casa Grande se accede a la ermita de Roda, cuya construcci&oacute,n se atribuye a Jaime Bort, arquitecto que construy&oacute, la fachada de la Catedral de Murcia. En las capillas hay varias im&aacute,genes y dos espl&eacute,ndidos &oacute,leos de Mariano Ballester. Edificada en el siglo XVIII, en 1908 fue donada al obispado de Cartagena. Recientemente, Roda se ha convertido en un punto residencial importante, al haberse construido varias urbanizaciones y uno de los mejores campos de golf de la costa murciana.</p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_532010_127196_0_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5121-171p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_532010_171649_2_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/LUGI_532010_272850_1_g.jpg;;;;;;;;;;;;;;;;
5125;Ruinas de la Ermita de San Sebastián;Carretera de Cañada de Canara RM, B20;30430;Cehegín;CEHEGÍN;968 72 35 50;968 723 555;oficinaturismo@cehegin.es;www.turismocehegin.es;;-1.798275;38.101825;<p>Aunque en ruinas, debido a su destrucci&oacute,n por parte del ej&eacute,rcito franc&eacute,s en plena Guerra de la Independencia, la ermita se ha convertido en un punto tur&iacute,stico de gran atractivo.<br />Se levant&oacute, en el siglo XV y se sit&uacute,a en un lugar estrat&eacute,gico, siendo un cruce de caminos entre la poblaci&oacute,n, el r&iacute,o, la pedan&iacute,a de Canara y la ciudad fronteriza de Calasparra.</p>;Arquitectura Religiosa;Iglesia;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5125-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5125-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5125-2p_g.jpg;;;;;;;;;;;;;;;;;
5095;RUTA DEL AGUA;PUERTO LUMBRERAS;30890;Puerto Lumbreras;PUERTO LUMBRERAS;968 436 153-652 902 268;;oficinadeturismo@puertolumbreras.es;www.turismopuertolumbreras.es;;-1.8130693;37.5602315;<p>Ruta urbana que destaca la importancia del agua en Puerto Lumbreras, pasando por los principales lugares de inter&eacute,s relacionados con esta ruta: ca&ntilde,o, balsa, acequias, molinos...</p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5095-1_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5095-4_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5095-3_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5095-2_g.jpg;;;;;;;;;;;;;;;;
8671;Salinas de Marchamalo;;;Cartagena;CABO DE PALOS;;;;;;-0.721376;37.635604;<p>A finales del siglo XIX en el entorno de Cabo de Palos, favorecido por su entorno lacustre, se establece una incipiente industria salinera en las conocidas como Salinas de Marchamalo.</p><p>El sistema de explotaci&oacute,n se basaba en el aprovechamiento de la insolaci&oacute,n natural que provocaba la evaporaci&oacute,n del agua en los estanques o lagunas, quedando el residuo salino y obteniendo as&iacute, el oro blanco: la sal.</p><p>En los a&ntilde,os del auge de esta industria se construyeron una serie de edificios e instalaciones necesarios en el proceso de producci&oacute,n, como el dedicado a oficinas en estilo modernista, obra del arquitecto Lorenzo Ros. Tambi&eacute,n destaca por su singularidad un molino de viento, con las t&iacute,picas velas latinas caracter&iacute,sticas del Campo de Cartagena, que adem&aacute,s es el &uacute,nico cuya funci&oacute,n era la de moler sal que se conserva en la Regi&oacute,n de Murcia, y uno de los pocos existentes en Espa&ntilde,a. M&aacute,s tarde a su funcionamiento se le adapt&oacute, un motor el&eacute,ctrico.</p><p>La escasa productividad de las salinas unida a la especulaci&oacute,n inmobiliaria del entorno, llev&oacute, a la empresa gestora a cerrarlas quedando abandonadas sus instalaciones. Parte de los estanques salineros todav&iacute,a reciben aportaciones de agua bombeada por la Comunidad Aut&oacute,noma, lo que permite que esta l&aacute,mina permanente de agua acoja un importante contingente de aves acu&aacute,ticas de vivos colores como los flamencos, las fochas comunes o el correlimos. reproductoras e invernantes, as&iacute, como una interesant&iacute,sima poblaci&oacute,n de fartet (Aphanius iberus), un pez de peque&ntilde,o tama&ntilde,o, end&eacute,mico del sureste y en peligro de extinci&oacute,n.</p><p>Las Salinas de Marchamalo est&aacute,n bajo las figuras de protecci&oacute,n de:</p><p>Espacio Natural Protegido</p><p>LIC (Lugar de Importancia Comunitaria)</p><p>ZEPA (Zona de Especial Protecci&oacute,n para las Aves)</p><p>ZEPIM (Zona Especialmente Protegida de Inter&eacute,s para el Mediterr&aacute,neo)</p><p>Humedal de Importancia Internacional Ramsar.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8671-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8671-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8671-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8671-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8671-3p_g.jpg;;;;;;;;;;;;;;;
